STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,UNIT_MEASURE,Unit of measure,TYPE,Type of patent counting,TECH,Technological domain,PAT,Regional patent office,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2020,,0.841154,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2021,,0.5627941,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2010,,0.9994057,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2011,,1.483496,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2013,,0.3289676,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2014,,0.3262266,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2015,,0.4676864,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2016,,0.3167821,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2017,,0.5331783,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2018,,0.2981685,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2019,,0.3181129,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2020,,0.5311688,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2021,,0.2184094,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2010,,0.498227,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2011,,0.3839416,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2013,,2.378239,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2014,,2.089442,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2015,,2.08589,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2016,,2.24423,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2017,,2.371847,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2018,,2.298579,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2019,,2.192083,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2020,,2.5374,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2021,,2.903729,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2010,,3.236719,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_INV,Percentage of inventions,DIFF,Diffusion of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2011,,2.787353,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2012,,0.2901428,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2013,,0.497821,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2014,,0.4837608,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2015,,0.3743936,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2016,,0.3619963,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2017,,0.2043329,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2018,,0.2483921,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2019,,0.3501135,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2020,,0.2641075,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2021,,0.05243224,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ICT,Climate change mitigation in information and communication technologies (ICT),_Z,Not applicable,2010,,0.2410677,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2013,,2.696163,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2014,,2.097756,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2015,,1.737603,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2016,,1.951958,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2017,,1.820606,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2018,,2.358304,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2019,,2.118475,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2020,,2.317503,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2021,,2.369704,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2010,,1.945119,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2011,,1.9307,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2011,,2.282352,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2012,,2.171342,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2013,,3.346687,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2014,,2.497409,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2015,,2.233689,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2016,,2.59483,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2017,,2.25366,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2018,,2.801828,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2019,,2.347883,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2020,,3.490956,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,ADAPT,Climate change adaptation technologies,_Z,Not applicable,2021,,2.679032,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2013,,7.03791,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2014,,8.988534,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2015,,8.929327,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2016,,10.72487,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2017,,6.934108,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2018,,7.410059,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2019,,8.582575,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2020,,6.377551,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2021,,6.501199,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2010,,7.563556,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2011,,6.843843,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2014,,0.5253221,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2015,,0.7094601,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2016,,0.6683711,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2017,,0.5228314,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2018,,0.5794864,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2019,,0.6783071,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2020,,0.6828769,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2021,,0.427363,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2010,,0.7946586,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2011,,0.8421082,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S13,Inventions per unit of government R&D,DEV,Development of environment-related technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2012,,0.7429129,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2012,,1.675864,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2013,,2.666193,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2014,,1.131836,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2015,,2.489953,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2016,,2.403946,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2017,,2.153383,,A,Normal value,0,Units,2,Two
